"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","occupation","residence","statistic_questions","statistic_questions_answered","field_title","birth_name","party_past","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
79100,"Henning Otte","https://www.abgeordnetenwatch.de/profile/henning-otte","Henning","Otte","m",1968,2,"CDU","Bankkaufmann, Studium der Rechtswissenschaften","MdB","29303 Bergen-Eversen",7,6,NA,NA,NA,53749,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/henning-otte",NA,NA,NA,54673,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",13,10784,"44 - Celle - Uelzen (Bundestag 2021 - 2025)",32,NA,"constituency",52.7552052,10.0524042
175485,"Rebecca Schamber","https://www.abgeordnetenwatch.de/profile/rebecca-schamber","Rebecca","Schamber","f",1975,1,"SPD","Diplomjuristin",NA,"Neustadt am Rübenberge",12,8,NA,"Demke",NA,53748,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/rebecca-schamber",NA,NA,NA,54672,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",22,10783,"43 - Hannover-Land I (Bundestag 2021 - 2025)",33,NA,"constituency",52.5055135,9.4635826
175389,"Adis Ahmetovic","https://www.abgeordnetenwatch.de/profile/adis-ahmetovic","Adis","Ahmetovic","m",1993,1,"SPD","Master of Education","Referent in der Niedersächsischen Staatskanzlei","Hannover",40,39,NA,NA,NA,53746,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/adis-ahmetovic",NA,NA,NA,54670,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",29,10781,"41 - Stadt Hannover I (Bundestag 2021 - 2025)",34,NA,"constituency",52.3744779,9.7385532
146784,"Marja-Liisa Völlers","https://www.abgeordnetenwatch.de/profile/marja-liisa-voellers","Marja-Liisa","Völlers","f",1984,1,"SPD","Studienrätin","Gesamtschullehrerin",NA,12,10,NA,NA,NA,53745,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marja-liisa-voellers",NA,NA,NA,54669,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",16,10780,"40 - Nienburg II - Schaumburg (Bundestag 2021 - 2025)",35,NA,"constituency",52.43158755,9.23873718467093
175465,"Manuel Gava","https://www.abgeordnetenwatch.de/profile/manuel-gava","Manuel","Gava","m",1991,1,"SPD",NA,"Vertriebs- und Verkaufsleiter Backring Nord","Osnabrück",8,6,NA,NA,NA,53744,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/manuel-gava",NA,NA,NA,54668,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",21,10779,"39 - Stadt Osnabrück (Bundestag 2021 - 2025)",30,NA,"constituency",52.2719595,8.047635
175437,"Jakob Blankenburg","https://www.abgeordnetenwatch.de/profile/jakob-blankenburg","Jakob","Blankenburg","m",1997,1,"SPD","Studium der Politikwissenschaft","Pressereferent","Lüneburg",32,30,NA,NA,NA,53742,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jakob-blankenburg",NA,NA,NA,54666,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",15,10777,"37 - Lüchow-Dannenberg - Lüneburg (Bundestag 2021 - 2025)",28,NA,"constituency",53.248706,10.407855
78996,"Svenja Stadler","https://www.abgeordnetenwatch.de/profile/svenja-stadler","Svenja","Stadler","f",1976,1,"SPD","PR-Senior-Beraterin","MdB",NA,37,36,NA,NA,NA,53741,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/svenja-stadler",NA,NA,NA,54665,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",4,10776,"36 - Harburg (Bundestag 2021 - 2025)",31,NA,"constituency",48.7856056,10.692743
79241,"Lars Klingbeil","https://www.abgeordnetenwatch.de/profile/lars-klingbeil","Lars","Klingbeil","m",1978,1,"SPD","Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.)","MdB, Generalsekretär",NA,128,30,NA,NA,NA,53740,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/lars-klingbeil",NA,NA,NA,54664,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",5,10775,"35 - Rotenburg I - Heidekreis (Bundestag 2021 - 2025)",47,NA,"constituency",52.92930305,9.80830888249731
79141,"Andreas Mattfeldt","https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt","Andreas","Mattfeldt","m",1969,2,"CDU","Industriekaufmann","MdB",NA,4,NA,NA,NA,NA,53739,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt",NA,NA,NA,54663,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",21,10774,"34 - Osterholz - Verden (Bundestag 2021 - 2025)",33,NA,"constituency",52.91388645,9.23972492125509
79239,"Axel Knoerig","https://www.abgeordnetenwatch.de/profile/axel-knoerig","Axel","Knoerig","m",1967,2,"CDU","Magister in Politikwissenschaft mit Schwerpunkt Kommunal- und Verwaltungswissenschaften","MdB","Kirchdorf",11,11,NA,NA,NA,53738,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/axel-knoerig",NA,NA,NA,54662,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",24,10773,"33 - Diepholz - Nienburg I (Bundestag 2021 - 2025)",33,NA,"constituency",52.5966234,8.8355037
145863,"Silvia Breher","https://www.abgeordnetenwatch.de/profile/silvia-breher","Silvia","Breher","f",1973,2,"CDU","Juristin","MdB, Geschäftsführerin und Rechtsanwältin",NA,7,1,NA,NA,NA,53737,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/silvia-breher",NA,NA,NA,54661,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",30,10772,"32 - Cloppenburg - Vechta (Bundestag 2021 - 2025)",49,NA,"constituency",52.80954815,8.08254061331261
78981,"Albert Stegemann","https://www.abgeordnetenwatch.de/profile/albert-stegemann","Albert","Stegemann","m",1976,2,"CDU","Landwirtschaftsmeister","MdB","Ringe",14,2,NA,"Stegemann",NA,53736,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/albert-stegemann",NA,NA,NA,54660,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",29,10771,"31 - Mittelems (Bundestag 2021 - 2025)",40,NA,"constituency",55.2351317,10.481895
79345,"Oliver Grundmann","https://www.abgeordnetenwatch.de/profile/oliver-grundmann","Oliver","Grundmann","m",1971,2,"CDU","Rechtsanwalt, Chemielaborant","MdB","Stade",17,15,NA,NA,NA,53735,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/oliver-grundmann",NA,NA,NA,54659,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",18,10770,"30 - Stade I - Rotenburg II (Bundestag 2021 - 2025)",34,NA,"constituency",53.599794,9.475438
175415,"Daniel Schneider","https://www.abgeordnetenwatch.de/profile/daniel-schneider","Daniel","Schneider","m",1976,1,"SPD","Studium der Kommunikations- und Marketingwirtschaft","Gründer und Geschäftsführer beim Deichbrand Festival","Otterndorf",5,NA,NA,NA,NA,53734,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/daniel-schneider",NA,NA,NA,54658,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",23,10769,"29 - Cuxhaven - Stade II (Bundestag 2021 - 2025)",36,NA,"constituency",53.808132,8.899715
79127,"Susanne Mittag","https://www.abgeordnetenwatch.de/profile/susanne-mittag","Susanne","Mittag","f",1958,1,"SPD","Polizeibeamtin","MdB",NA,11,11,NA,NA,NA,53733,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/susanne-mittag",NA,NA,NA,54657,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",2,10768,"28 - Delmenhorst - Wesermarsch - Oldenburg-Land (Bundestag 2021 - 2025)",36,NA,"constituency",53.2084252,8.40405569217404
79066,"Dennis Rohde","https://www.abgeordnetenwatch.de/profile/dennis-rohde","Dennis","Rohde","m",1986,1,"SPD","Jurist","MdB",NA,33,29,NA,NA,NA,53732,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dennis-rohde",NA,NA,NA,54656,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",7,10767,"27 - Oldenburg - Ammerland (Bundestag 2021 - 2025)",38,NA,"constituency",53.2076561,8.00544740371495
146780,"Siemtje Möller","https://www.abgeordnetenwatch.de/profile/siemtje-moeller","Siemtje","Möller","f",1983,1,"SPD","Lehrerin","MdB",NA,31,29,NA,NA,NA,53731,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/siemtje-moeller",NA,NA,NA,54655,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",6,10766,"26 - Friesland - Wilhelmshaven - Wittmund (Bundestag 2021 - 2025)",45,NA,"constituency",53.5099199,7.89770065448706
79418,"Gitta Connemann","https://www.abgeordnetenwatch.de/profile/gitta-connemann","Gitta","Connemann","f",1964,2,"CDU","Rechtsanwältin, Verkäuferin","MdB",NA,13,NA,NA,NA,NA,53730,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/gitta-connemann",NA,NA,NA,54654,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",3,10765,"25 - Unterems (Bundestag 2021 - 2025)",44,NA,"constituency",52.98220965,7.46064478596299
79032,"Johann Saathoff","https://www.abgeordnetenwatch.de/profile/johann-saathoff","Johann","Saathoff","m",1967,1,"SPD","Diplom-Verwaltungswirt (FH)","MdB","Pewsum",191,188,NA,NA,NA,53729,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johann-saathoff",NA,NA,NA,54653,418,"Landesliste Niedersachsen (Bundestag 2021 - 2025)",11,10764,"24 - Aurich - Emden (Bundestag 2021 - 2025)",52,NA,"constituency",53.4361145,7.0950977
66491,"Linda Heitmann","https://www.abgeordnetenwatch.de/profile/linda-heitmann","Linda","Heitmann","f",1982,5,"Bündnis 90/Die Grünen","Dipl. Politologin","Geschäftsführerin in der Suchtkrankenhilfe",NA,81,75,NA,NA,NA,53728,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/linda-heitmann",NA,NA,NA,54652,415,"Landesliste Hamburg (Bundestag 2021 - 2025)",5,10759,"19 - Hamburg-Altona (Bundestag 2021 - 2025)",29,NA,"constituency",53.5538295,9.9351453
175424,"Falko Droßmann","https://www.abgeordnetenwatch.de/profile/falko-drossmann","Falko","Droßmann","m",1973,1,"SPD","Ausbildung bei der Polizei, Studium der Geschichte","beurlaubter Oberstleutnant der Luftwaffe, Bezirksamtleiter Hamburg-Mitte",NA,45,35,NA,NA,NA,53727,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/falko-drossmann",NA,NA,NA,54651,NA,NA,NA,10758,"18 - Hamburg-Mitte (Bundestag 2021 - 2025)",33,NA,"constituency",53.5293836,9.9868308
175447,"Johannes Arlt","https://www.abgeordnetenwatch.de/profile/johannes-arlt","Johannes","Arlt","m",1984,1,"SPD","Studium der Staatswissenschaften (Dipl.-Staatsw. (univ.);  Master in War Studies (M.Sc.)","Berufsoffizier in der Luftwaffe",NA,29,28,NA,NA,NA,53726,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/johannes-arlt",NA,NA,NA,54650,417,"Landesliste Mecklenburg Vorpommern (Bundestag 2021 - 2025)",5,10757,"17 - Mecklenburgische Seenplatte II - Landkreis Rostock III (Bundestag 2021 - 2025)",31,NA,"constituency",NA,NA
175453,"Katrin Zschau","https://www.abgeordnetenwatch.de/profile/katrin-zschau","Katrin","Zschau","f",1976,1,"SPD","Politikwissenschaftlerin","Geschäftsführerin der Gewerkschaft Erziehung und Wissenschaft Mecklenburg-Vorpommern","Rostock",16,NA,NA,NA,NA,53725,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/katrin-zschau",NA,NA,NA,54649,417,"Landesliste Mecklenburg Vorpommern (Bundestag 2021 - 2025)",4,10754,"14 - Rostock - Landkreis Rostock II (Bundestag 2021 - 2025)",27,NA,"constituency",54.0886707,12.1400211
175486,"Reem Alabali-Radovan","https://www.abgeordnetenwatch.de/profile/reem-alabali-radovan","Reem","Alabali-Radovan","f",1990,1,"SPD","Studium der Politikwissenschaften","Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration, Antirassismusbeauftrage des Bundes, MdB","Schwerin",49,43,NA,"Alabali",NA,53724,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/reem-alabali-radovan",NA,NA,NA,54648,417,"Landesliste Mecklenburg Vorpommern (Bundestag 2021 - 2025)",6,10752,"12 - Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I (Bundestag 2021 - 2025)",29,NA,"constituency",53.6288297,11.4148038
108661,"Jessica Tatti","https://www.abgeordnetenwatch.de/profile/jessica-tatti","Jessica","Tatti","f",1981,229,"BSW","Sozialarbeiterin B.A.","MdB",NA,15,12,NA,NA,"Ist am 23.10.2023 aus der Partei DIE LINKE ausgetreten. Seit dem 08.01.2024 Mitglied der Partei Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (BSW).",53723,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jessica-tatti",NA,NA,NA,54647,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",3,11029,"289 - Reutlingen (Bundestag 2021 - 2025)",4,NA,"list",48.4919508,9.2114144
108563,"Gökay Akbulut","https://www.abgeordnetenwatch.de/profile/goekay-akbulut","Gökay","Akbulut","f",1982,8,"DIE LINKE","Sozialwissenschaftlerin","MdB",NA,32,31,NA,NA,NA,53722,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/goekay-akbulut",NA,NA,NA,54646,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",2,11015,"275 - Mannheim (Bundestag 2021 - 2025)",NA,NA,"list",49.4892913,8.4673098
108427,"Bernd Riexinger","https://www.abgeordnetenwatch.de/profile/bernd-riexinger","Bernd","Riexinger","m",1955,8,"DIE LINKE","Bankkaufmann, Gewerkschaftssekretär","MdB, Parteivorsitzender der Partei Die Linke ","Stuttgart",27,24,NA,"Riexinger",NA,53721,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/bernd-riexinger",NA,NA,NA,54645,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",1,10998,"258 - Stuttgart I (Bundestag 2021 - 2025)",4.1,NA,"list",48.7784485,9.1800132
145839,"Jürgen Braun","https://www.abgeordnetenwatch.de/profile/juergen-braun","Jürgen","Braun","m",1961,9,"AfD","Jurist","MdB, selbstständiger Kommunikationsberater",NA,4,NA,NA,NA,NA,53720,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/juergen-braun",NA,NA,NA,54644,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",10,11004,"264 - Waiblingen (Bundestag 2021 - 2025)",2.6,4464,"list",48.85982775,9.31625372277484
108924,"Thomas Seitz","https://www.abgeordnetenwatch.de/profile/thomas-seitz","Thomas","Seitz","m",1967,9,"AfD","Volljurist (Rechtsassessor)","MdB",NA,12,NA,NA,NA,NA,53719,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/thomas-seitz",NA,NA,NA,54643,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",9,11023,"283 - Emmendingen - Lahr (Bundestag 2021 - 2025)",8.6,NA,"list",48.2209729,7.91642966812443
29476,"Christina Baum","https://www.abgeordnetenwatch.de/profile/christina-baum","Christina","Baum","f",1956,9,"AfD","Fachzahnärztin für Allgemeine Stomatologie","MdL, Zahnärztin",NA,30,22,"Dr.",NA,NA,53718,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christina-baum",NA,NA,NA,54642,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",8,11016,"276 - Odenwald - Tauber (Bundestag 2021 - 2025)",12.1,19372,"list",49.531649,9.52014195077058
145844,"Malte Kaufmann","https://www.abgeordnetenwatch.de/profile/malte-kaufmann","Malte","Kaufmann","m",1976,9,"AfD","Dipl.-Volkswirt","Unternehmer","Mühlhausen",28,28,"Dr.",NA,NA,53717,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/malte-kaufmann",NA,NA,NA,54641,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",7,11014,"274 - Heidelberg (Bundestag 2021 - 2025)",6.1,NA,"list",51.2094255,10.4589044
108754,"Marc Bernhard","https://www.abgeordnetenwatch.de/profile/marc-bernhard","Marc","Bernhard","m",1972,9,"AfD","Rechtsanwalt, MBA","MdB",NA,8,4,NA,NA,NA,53716,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marc-bernhard",NA,NA,NA,54640,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",6,11011,"271 - Karlsruhe-Stadt (Bundestag 2021 - 2025)",6.8,NA,"list",49.01585255,8.40979805628213
121142,"Marc Jongen","https://www.abgeordnetenwatch.de/profile/marc-jongen","Marc","Jongen","m",1968,9,"AfD","Dr.-Phil. Philosophie, Mag.Phil. Philosophie, Volkswirtschaft, Geschichte","MdB",NA,2,NA,NA,NA,NA,53715,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/marc-jongen",NA,NA,NA,54639,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",5,11006,"266 - Neckar-Zaber (Bundestag 2021 - 2025)",10,NA,"list",49.0357375,9.13784835555556
145835,"Dirk Spaniel","https://www.abgeordnetenwatch.de/profile/dirk-spaniel","Dirk","Spaniel","m",1971,9,"AfD","Dr.-Ing. (Maschinenbau)","MdB",NA,8,6,NA,NA,NA,53714,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/dirk-spaniel",NA,NA,NA,54638,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",3,10998,"258 - Stuttgart I (Bundestag 2021 - 2025)",4,NA,"list",48.75133815,9.16451943273259
145840,"Martin Hess","https://www.abgeordnetenwatch.de/profile/martin-hess","Martin","Hess","m",1971,9,"AfD","Diplom-Verwaltungswirt-Polizei (FH)","MdB",NA,8,NA,NA,NA,NA,53713,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/martin-hess",NA,NA,NA,54637,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",2,11005,"265 - Ludwigsburg (Bundestag 2021 - 2025)",8.4,NA,"list",48.8953937,9.1895147
108379,"Alice Weidel","https://www.abgeordnetenwatch.de/profile/alice-weidel","Alice","Weidel","f",1979,9,"AfD","Volkswirtin","MdB, Fraktionsvorsitzende AfD im Bundestag",NA,122,NA,NA,NA,NA,53712,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/alice-weidel",NA,NA,NA,54636,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",1,11033,"293 - Bodensee (Bundestag 2021 - 2025)",9.2,12584,"list",47.6477691,9.3471796037467
175793,"Rainer Semet","https://www.abgeordnetenwatch.de/profile/rainer-semet","Rainer","Semet","m",1957,4,"FDP","Wirtschaftsingenieur","Berufsschullehrer",NA,12,12,NA,NA,NA,53711,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/rainer-semet",NA,NA,NA,54635,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",15,11019,"279 - Pforzheim (Bundestag 2021 - 2025)",12.7,NA,"list",48.8908846,8.7029532
175759,"Konrad Stockmeier","https://www.abgeordnetenwatch.de/profile/konrad-stockmeier","Konrad","Stockmeier","m",1977,4,"FDP","Diplom-Volkswirt","Marktforscher","Mannheim",12,10,NA,NA,NA,53710,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/konrad-stockmeier",NA,NA,NA,54634,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",13,11015,"275 - Mannheim (Bundestag 2021 - 2025)",10.6,NA,"list",49.4892913,8.4673098
146416,"Valentin Abel","https://www.abgeordnetenwatch.de/profile/valentin-abel","Valentin","Abel","m",1991,4,"FDP","M. Sc. Betriebswirtschaftslehre","Vertriebsanalyst","Westernhausen",17,14,NA,NA,NA,53709,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/valentin-abel",NA,NA,NA,54633,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",12,11008,"268 - Schwäbisch Hall - Hohenlohe (Bundestag 2021 - 2025)",NA,NA,"list",49.3423272,9.56064
165654,"Stephan Seiter","https://www.abgeordnetenwatch.de/profile/stephan-seiter","Stephan","Seiter","m",1963,4,"FDP","Dipl. Ökonom","Professor für Volkswirtschaftslehre und Quantitative Methoden",NA,9,9,"Prof. Dr.",NA,NA,53708,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/stephan-seiter",NA,NA,NA,54632,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",11,11004,"264 - Waiblingen (Bundestag 2021 - 2025)",15.6,NA,"list",48.85982775,9.31625372277484
146425,"Christoph Hoffmann","https://www.abgeordnetenwatch.de/profile/christoph-hoffmann","Christoph","Hoffmann","m",1957,4,"FDP","Dr. Forest Dipl. Forstwirt","MdB",NA,84,83,"Dr.",NA,NA,53706,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/christoph-hoffmann",NA,NA,NA,54630,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",9,11022,"282 - Lörrach - Müllheim (Bundestag 2021 - 2025)",NA,NA,"list",47.7499675,7.75689456504537
108620,"Jens Brandenburg","https://www.abgeordnetenwatch.de/profile/jens-brandenburg","Jens","Brandenburg","m",1986,4,"FDP","Politikwissenschaft (Dr.), Studium der Volkswirtschaftslehre","MdB","Walldorf",16,16,"Dr.",NA,NA,53705,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/jens-brandenburg",NA,NA,NA,54629,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",8,11017,"277 - Rhein-Neckar (Bundestag 2021 - 2025)",11.6,NA,"list",49.3038134,8.6433518
121876,"Renata Alt","https://www.abgeordnetenwatch.de/profile/renata-alt","Renata","Alt","f",1965,4,"FDP","Chemie-Ingenieurin","MdB",NA,25,24,NA,NA,NA,53704,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/renata-alt",NA,NA,NA,54628,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",7,11002,"262 - Nürtingen (Bundestag 2021 - 2025)",NA,NA,"list",48.6265854,9.3365463
108832,"Benjamin Strasser","https://www.abgeordnetenwatch.de/profile/benjamin-strasser","Benjamin","Strasser","m",1987,4,"FDP","Assessor, zweites juristisches Staatsexamen","Bundestagsabgeordneter, Parl. Staatssekretär, Rechtsanwalt",NA,16,16,NA,NA,NA,53703,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/benjamin-strasser",NA,NA,NA,54627,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",6,11034,"294 - Ravensburg (Bundestag 2021 - 2025)",14.3,NA,"list",47.7811014,9.612468
118359,"Florian Toncar","https://www.abgeordnetenwatch.de/profile/florian-toncar","Florian","Toncar","m",1979,4,"FDP","Rechtsanwalt","MdB","Böblingen",74,58,NA,NA,NA,53702,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/florian-toncar",NA,NA,NA,54626,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",5,11000,"260 - Böblingen (Bundestag 2021 - 2025)",16.6,32183,"list",48.684969,9.0113444
119147,"Pascal Kober","https://www.abgeordnetenwatch.de/profile/pascal-kober","Pascal","Kober","m",1971,4,"FDP","Studium der Evangelischen Theologie","MdB",NA,16,16,NA,NA,NA,53701,"Bundestag 2021 - 2025","https://www.abgeordnetenwatch.de/profile/pascal-kober",NA,NA,NA,54625,410,"Landesliste Baden-Württemberg (Bundestag 2021 - 2025)",4,11029,"289 - Reutlingen (Bundestag 2021 - 2025)",13.4,NA,"list",48.4919508,9.2114144
