"id","label.x","abgeordnetenwatch_url","first_name","last_name","sex","year_of_birth","party.id","party.label","education","residence","occupation","statistic_questions","statistic_questions_answered","field_title","party_past","birth_name","id.mandat","parliament_period_label","politician_abgeordnetenwatch_url","start_date","end_date","info","electoral_data_id","electoral_data_electoral_list.id","electoral_data_electoral_list.label","electoral_data_list_position","electoral_data_constituency.id","electoral_data_constituency.label","electoral_data_constituency_result","electoral_data_constituency_result_count","electoral_data_mandate_won","latitude","longitude"
118906,"Klaus Breil","https://www.abgeordnetenwatch.de/profile/klaus-breil","Klaus","Breil","m",1945,4,"FDP","Unternehmens-Analyst",NA,"MdB",NA,NA,NA,NA,NA,40850,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/klaus-breil",NA,NA,NA,40850,57,"Landesliste Bayern (Bundestag 2009-2013)",13,1790,"226 - Weilheim (Bundestag 2009-2013)",10.5,NA,NA,47.6582006,8.2413047
118905,"Klaus Brandner","https://www.abgeordnetenwatch.de/profile/klaus-brandner","Klaus","Brandner","m",1949,1,"SPD","Parlamentarischer Staatssekretär a.D.",NA,"MdB",NA,NA,NA,NA,NA,40849,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/klaus-brandner",NA,NA,NA,40849,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",6,1616,"132 - Gütersloh (Bundestag 2009-2013)",32.3,NA,NA,51.9063997,8.3782078
118899,"Kerstin Müller","https://www.abgeordnetenwatch.de/profile/kerstin-mueller","Kerstin","Müller","f",1963,5,"Bündnis 90/Die Grünen","Juristin",NA,"MdB",NA,NA,NA,NA,NA,40846,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/kerstin-mueller",NA,NA,NA,40846,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",9,1654,"96 - Köln III (Bundestag 2009-2013)",17,NA,NA,51.01200285,6.90553512301749
118878,"Karin Roth","https://www.abgeordnetenwatch.de/profile/karin-roth","Karin","Roth","f",1949,1,"SPD","Sozialarbeiterin, Senatorin a. D., Parlamentarische Staatssekretärin a.D.",NA,"MdB",NA,NA,NA,NA,NA,40842,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/karin-roth",NA,NA,NA,40842,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",6,1592,"261 - Esslingen (Bundestag 2009-2013)",28.6,NA,NA,48.7427584,9.3071685
118856,"Jürgen Koppelin","https://www.abgeordnetenwatch.de/profile/juergen-koppelin","Jürgen","Koppelin","m",1945,4,"FDP","Rundfunk-Redakteur",NA,"MdB",NA,NA,NA,NA,NA,40834,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/juergen-koppelin",NA,NA,NA,40834,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",1,2876,"3 - Steinburg - Dithmarschen Süd (Bundestag 2009-2013)",12.8,NA,NA,53.9572583,9.47476202603314
118845,"Josef Winkler","https://www.abgeordnetenwatch.de/profile/josef-winkler","Josef","Winkler","m",1974,5,"Bündnis 90/Die Grünen","Krankenpfleger",NA,"MdB",1,NA,NA,NA,NA,40828,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/josef-winkler",NA,NA,NA,40828,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",2,1651,"200 - Koblenz (Bundestag 2009-2013)",9.8,NA,NA,50.3533278,7.5943951
118837,"Johannes Pflug","https://www.abgeordnetenwatch.de/profile/johannes-pflug","Johannes","Pflug","m",1946,1,"SPD","Diplomingenieur (FH) für Vermessungstechnik",NA,"MdB",NA,NA,NA,NA,NA,40826,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/johannes-pflug",NA,NA,NA,40826,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",69,1577,"117 - Duisburg II (Bundestag 2009-2013)",47.6,NA,NA,51.43402575,7.01904611825136
118797,"Joachim Hörster","https://www.abgeordnetenwatch.de/profile/joachim-hoerster","Joachim","Hörster","m",1945,2,"CDU","Rechtsanwalt",NA,"MdB, Rechtsanwalt",NA,NA,NA,NA,NA,40814,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/joachim-hoerster",NA,NA,NA,40814,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",1,1688,"205 - Montabaur (Bundestag 2009-2013)",43.2,NA,NA,50.4362219,7.8302494
118796,"Joachim Günther","https://www.abgeordnetenwatch.de/profile/joachim-guenther","Joachim","Günther","m",1948,4,"FDP","Diplomingenieur",NA,"MdB",NA,NA,NA,NA,NA,40812,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/joachim-guenther",NA,NA,NA,40812,67,"Landesliste Sachsen (Bundestag 2009-2013)",2,674,"167 - Vogtlandkreis (Bundestag 2009-2013)",9.5,NA,NA,50.4240551,12.2524348571368
118793,"Jerzy Montag","https://www.abgeordnetenwatch.de/profile/jerzy-montag","Jerzy","Montag","m",1947,5,"Bündnis 90/Die Grünen","Rechtsanwalt",NA,NA,NA,NA,NA,NA,NA,40810,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jerzy-montag",NA,NA,NA,40810,57,"Landesliste Bayern (Bundestag 2009-2013)",6,279,"220 - München-Süd (Bundestag 2009-2013)",13.3,NA,NA,48.11518275,11.5566936631926
118787,"Jens Ackermann","https://www.abgeordnetenwatch.de/profile/jens-ackermann","Jens","Ackermann","m",1975,4,"FDP","Diplom-Medizinpädagoge, Krankenpfleger, Rettungsassistent",NA,"Mitglied des Bundestages",NA,NA,NA,NA,NA,40807,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jens-ackermann",NA,NA,NA,40807,68,"Landesliste Sachsen-Anhalt (Bundestag 2009-2013)",2,1548,"68 - Börde - Jerichower Land (Bundestag 2009-2013)",9.7,NA,NA,52.2338199,11.6826944922758
118784,"Jan Mücke","https://www.abgeordnetenwatch.de/profile/jan-muecke","Jan","Mücke","m",1973,4,"FDP","Geschäftsführer",NA,"MdB, Staatssekretär beim Bundesminister für Verkehr, Bau und Stadtentwicklung",NA,NA,NA,NA,NA,40804,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/jan-muecke",NA,NA,NA,40804,67,"Landesliste Sachsen (Bundestag 2009-2013)",1,781,"161 - Dresden II - Bautzen II (Bundestag 2009-2013)",12,NA,NA,51.09521,13.8593606548723
118777,"Ingrid Hönlinger","https://www.abgeordnetenwatch.de/profile/ingrid-hoenlinger","Ingrid","Hönlinger","f",1964,5,"Bündnis 90/Die Grünen",NA,NA,"Rechtsanwältin",NA,NA,NA,NA,NA,40801,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ingrid-hoenlinger",NA,NA,NA,40801,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",9,277,"265 - Ludwigsburg (Bundestag 2009-2013)",15.6,NA,NA,48.8953937,9.1895147
118767,"Ilse Aigner","https://www.abgeordnetenwatch.de/profile/ilse-aigner","Ilse","Aigner","f",NA,3,"CSU",NA,NA,NA,NA,NA,NA,NA,NA,40797,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ilse-aigner",NA,NA,NA,40797,57,"Landesliste Bayern (Bundestag 2009-2013)",4,1767,"224 - Starnberg (Bundestag 2009-2013)",54,NA,NA,48.0001038,11.3508972
118758,"Horst Meierhofer","https://www.abgeordnetenwatch.de/profile/horst-meierhofer","Horst","Meierhofer","m",1972,4,"FDP","Diplom-Kaufmann, MBA",NA,"MdB",NA,NA,NA,NA,NA,40792,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/horst-meierhofer",NA,NA,NA,40792,57,"Landesliste Bayern (Bundestag 2009-2013)",4,1733,"233 - Regensburg (Bundestag 2009-2013)",12.8,NA,NA,49.0195333,12.0974869
118750,"Holger Ortel","https://www.abgeordnetenwatch.de/profile/holger-ortel","Holger","Ortel","m",1951,1,"SPD","Angestellter",NA,"MdB",NA,NA,NA,NA,NA,40789,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/holger-ortel",NA,NA,NA,40789,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",9,1568,"29 - Delmenhorst - Wesermarsch - Oldenburg-Land (Bundestag 2009-2013)",34.7,NA,NA,53.2084252,8.40405569217404
118734,"Herbert Frankenhauser","https://www.abgeordnetenwatch.de/profile/herbert-frankenhauser","Herbert","Frankenhauser","m",1945,3,"CSU","Industriekaufmann",NA,"MdB",NA,NA,NA,NA,NA,40775,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/herbert-frankenhauser",NA,NA,NA,40775,57,"Landesliste Bayern (Bundestag 2009-2013)",18,1693,"219 - München-Ost (Bundestag 2009-2013)",36.3,NA,NA,48.1277214,11.6055187
118706,"Helga Daub","https://www.abgeordnetenwatch.de/profile/helga-daub","Helga","Daub","f",1942,4,"FDP","Kauffrau",NA,"MdB",NA,NA,NA,NA,NA,40767,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/helga-daub",NA,NA,NA,40767,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",15,1759,"149 - Siegen-Wittgenstein (Bundestag 2009-2013)",10,NA,NA,50.91759605,8.13768602010469
118702,"Heinz-Peter Haustein","https://www.abgeordnetenwatch.de/profile/heinz-peter-haustein","Heinz-Peter","Haustein","m",1954,4,"FDP","Elektromeister, Ingenieur für Elektronik, Unteroffizier der Luftwaffe",NA,NA,NA,NA,NA,NA,NA,40765,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/heinz-peter-haustein",NA,NA,NA,40765,67,"Landesliste Sachsen (Bundestag 2009-2013)",3,266,"165 - Erzgebirgskreis I (Bundestag 2009-2013)",15.2,NA,NA,50.6018498,12.9567834608867
118699,"Heinz Lanfermann","https://www.abgeordnetenwatch.de/profile/heinz-lanfermann","Heinz","Lanfermann","m",1950,4,"FDP","Rechtsanwalt",NA,"MdB",NA,NA,NA,NA,NA,40763,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/heinz-lanfermann",NA,NA,NA,40763,59,"Landesliste Brandenburg (Bundestag 2009-2013)",1,1551,"61 - Brandenburg an der Havel - Potsdam-Mittelmark I - Havelland III - Teltow-Fläming I (Bundestag 2009-2013)",5.9,NA,NA,52.28978705,12.5817236961521
118672,"Hartwig Fischer","https://www.abgeordnetenwatch.de/profile/hartwig-fischer","Hartwig","Fischer","m",1948,2,"CDU","Einzelhandelskaufmann",NA,"MdB",NA,NA,NA,NA,NA,40757,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hartwig-fischer",NA,NA,NA,40757,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",10,1612,"54 - Göttingen (Bundestag 2009-2013)",34.4,NA,NA,51.5328328,9.9351811
118665,"Hartfrid Wolff","https://www.abgeordnetenwatch.de/profile/hartfrid-wolff","Hartfrid","Wolff","m",1971,4,"FDP","Rechtsanwalt",NA,NA,NA,NA,NA,NA,NA,40753,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hartfrid-wolff",NA,NA,NA,40753,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",5,1785,"264 - Waiblingen (Bundestag 2009-2013)",12.2,NA,NA,48.85982775,9.31625372277484
118652,"Hans-Ulrich Klose","https://www.abgeordnetenwatch.de/profile/hans-ulrich-klose","Hans-Ulrich","Klose","m",1937,1,"SPD","Jurist",NA,"MdB",NA,NA,NA,NA,NA,40751,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-ulrich-klose",NA,NA,NA,40751,NA,NA,NA,874,"24 - Hamburg Harburg-Bergedorf (Bundestag 2009-2013)",39,NA,NA,53.4691624,10.0340974654947
118647,"Hans-Michael Goldmann","https://www.abgeordnetenwatch.de/profile/hans-michael-goldmann","Hans-Michael","Goldmann","m",1946,4,"FDP",NA,NA,NA,NA,NA,NA,NA,NA,40747,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-michael-goldmann",NA,NA,NA,40747,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",3,1782,"26 - Unterems (Bundestag 2009-2013)",9.5,NA,NA,52.98220965,7.46064478596299
118642,"Hans-Josef Fell","https://www.abgeordnetenwatch.de/profile/hans-josef-fell","Hans-Josef","Fell","m",1952,5,"Bündnis 90/Die Grünen","Gymnasiallehrer",NA,NA,NA,NA,NA,NA,NA,40744,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-josef-fell",NA,NA,NA,40744,57,"Landesliste Bayern (Bundestag 2009-2013)",2,1525,"248 - Bad Kissingen (Bundestag 2009-2013)",9.2,NA,NA,50.1985698,10.0746833
118639,"Hans-Joachim Otto","https://www.abgeordnetenwatch.de/profile/hans-joachim-otto","Hans-Joachim","Otto","m",1952,4,"FDP","Rechtsanwalt und Notar",NA,NA,NA,NA,NA,NA,NA,40742,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-joachim-otto",NA,NA,NA,40742,61,"Landesliste Hessen (Bundestag 2009-2013)",4,1596,"182 - Frankfurt am Main I (Bundestag 2009-2013)",9.9,NA,NA,50.1106444,8.6820917
118637,"Hans-Joachim Hacker","https://www.abgeordnetenwatch.de/profile/hans-joachim-hacker","Hans-Joachim","Hacker","m",1949,1,"SPD","Diplom-Wirtschaftsjurist, MdB",NA,NA,NA,NA,NA,NA,NA,40740,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hans-joachim-hacker",NA,NA,NA,40740,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",1,1757,"13 - Schwerin - Ludwigslust (Bundestag 2009-2013)",25.6,NA,NA,53.54825825,11.1460676063108
118613,"Günter Gloser","https://www.abgeordnetenwatch.de/profile/guenter-gloser","Günter","Gloser","m",1950,1,"SPD","Verwaltungsjurist",NA,"MdB",NA,NA,NA,NA,NA,40736,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/guenter-gloser",NA,NA,NA,40736,57,"Landesliste Bayern (Bundestag 2009-2013)",3,1705,"244 - Nürnberg-Nord (Bundestag 2009-2013)",30.9,NA,NA,49.4724649,11.0766103
118610,"Gudrun Kopp","https://www.abgeordnetenwatch.de/profile/gudrun-kopp","Gudrun","Kopp","f",1950,4,"FDP","Dolmetscherin, Übersetzerin",NA,"MdB; Staatssekretärin im Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung",NA,NA,NA,NA,NA,40734,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gudrun-kopp",NA,NA,NA,40734,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",5,1667,"136 - Lippe I (Bundestag 2009-2013)",9.4,NA,NA,52.0465305,8.91756184805122
118604,"Gisela Piltz","https://www.abgeordnetenwatch.de/profile/gisela-piltz","Gisela","Piltz","f",1964,4,"FDP","Rechtsanwältin",NA,"MdB",NA,NA,NA,NA,NA,40730,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gisela-piltz",NA,NA,NA,40730,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",2,1579,"107 - Düsseldorf I (Bundestag 2009-2013)",10.4,NA,NA,51.2820648,6.75620138395214
118588,"Gerhard Drexler","https://www.abgeordnetenwatch.de/profile/gerhard-drexler","Gerhard","Drexler","m",1964,4,"FDP","Finanzfachwirt (FH)",NA,NA,NA,NA,NA,NA,NA,40724,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gerhard-drexler","2013-05-15",NA,NA,40724,57,"Landesliste Bayern (Bundestag 2009-2013)",15,1567,"227 - Deggendorf (Bundestag 2009-2013)",11.8,NA,"list",48.7814115,13.0006423
118584,"Gerd Friedrich Bollmann","https://www.abgeordnetenwatch.de/profile/gerd-friedrich-bollmann","Gerd Friedrich","Bollmann","m",1947,1,"SPD","Berufsschullehrer",NA,"MdB",NA,NA,NA,NA,NA,40722,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gerd-friedrich-bollmann",NA,NA,NA,40722,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",4,273,"142 - Herne - Bochum II (Bundestag 2009-2013)",51.3,NA,NA,51.51378435,7.26707467616888
118578,"Georg Schirmbeck","https://www.abgeordnetenwatch.de/profile/georg-schirmbeck","Georg","Schirmbeck","m",1949,2,"CDU","Geschäftsführer",NA,"MdB",NA,NA,NA,NA,NA,40719,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/georg-schirmbeck",NA,NA,NA,40719,63,"Landesliste Niedersachsen (Bundestag 2009-2013)",24,1718,"39 - Osnabrück-Land (Bundestag 2009-2013)",44.2,NA,NA,52.3726518,8.27065455095428
118572,"Gabriele Molitor","https://www.abgeordnetenwatch.de/profile/gabriele-molitor","Gabriele","Molitor","f",1962,4,"FDP","PR-Journalistin","Erftstadt","Sales-Expert Gesundheitsbranche",1,1,NA,NA,NA,40712,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/gabriele-molitor",NA,NA,NA,40712,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",18,1593,"93 - Euskirchen - Erftkreis II (Bundestag 2009-2013)",11.9,NA,NA,50.8027168,6.8031625
118564,"Fritz Rudolf Körper","https://www.abgeordnetenwatch.de/profile/fritz-rudolf-koerper","Fritz Rudolf","Körper","m",1954,1,"SPD","Theologe, Parlamentarischer Staatssekretär beim Bundesminister des Innern a.D., MdB",NA,NA,NA,NA,NA,NA,NA,40710,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/fritz-rudolf-koerper",NA,NA,NA,40710,65,"Landesliste Rheinland-Pfalz (Bundestag 2009-2013)",5,1659,"202 - Kreuznach (Bundestag 2009-2013)",28.7,NA,NA,49.77481995,7.52941802298768
118547,"Franz Obermeier","https://www.abgeordnetenwatch.de/profile/franz-obermeier","Franz","Obermeier","m",1946,3,"CSU","Diplom-Ingenieur (FH), Geschäftsführer",NA,"MdB",NA,NA,NA,NA,NA,40703,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/franz-obermeier",NA,NA,NA,40703,57,"Landesliste Bayern (Bundestag 2009-2013)",2,1599,"215 - Freising (Bundestag 2009-2013)",46.9,NA,NA,48.4008273,11.7439565
118538,"Frank Schäffler","https://www.abgeordnetenwatch.de/profile/frank-schaeffler","Frank","Schäffler","m",1968,4,"FDP","Industriekaufmann",NA,"MdB",41,26,NA,NA,NA,40699,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-schaeffler",NA,NA,NA,40699,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",11,1635,"134 - Herford - Minden-Lübbecke II (Bundestag 2009-2013)",9.6,NA,NA,52.1671748,8.6994439344264
118533,"Frank Hofmann","https://www.abgeordnetenwatch.de/profile/frank-hofmann","Frank","Hofmann","m",1949,1,"SPD","Kriminaloberrat",NA,"MdB",NA,NA,NA,NA,NA,40697,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/frank-hofmann",NA,NA,NA,40697,57,"Landesliste Bayern (Bundestag 2009-2013)",11,1756,"250 - Schweinfurt (Bundestag 2009-2013)",19.45,NA,NA,50.0499945,10.233302
118508,"Ernst-Reinhard Beck","https://www.abgeordnetenwatch.de/profile/ernst-reinhard-beck","Ernst-Reinhard","Beck","m",1945,2,"CDU","Oberstudiendirektor a. D.",NA,"MdB",NA,NA,NA,NA,NA,40695,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ernst-reinhard-beck",NA,NA,NA,40695,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",35,1735,"289 - Reutlingen (Bundestag 2009-2013)",42.7,NA,NA,48.4919508,9.2114144
118505,"Ernst Hinsken","https://www.abgeordnetenwatch.de/profile/ernst-hinsken","Ernst","Hinsken","m",1943,3,"CSU","Bäckermeister",NA,"MdB",NA,NA,NA,NA,NA,40692,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ernst-hinsken",NA,NA,NA,40692,57,"Landesliste Bayern (Bundestag 2009-2013)",4,1771,"231 - Straubing (Bundestag 2009-2013)",55.4,NA,NA,48.8819801,12.569716
118504,"Ernst Burgbacher","https://www.abgeordnetenwatch.de/profile/ernst-burgbacher","Ernst","Burgbacher","m",1949,4,"FDP","Oberstudienrat",NA,"MdB; Staatssekretär im Bundesministerium für Wirtschaft",NA,NA,NA,NA,NA,40690,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ernst-burgbacher",NA,NA,NA,40690,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",3,284,"285 - Rottweil - Tuttlingen (Bundestag 2009-2013)",17.7,NA,NA,48.1287376,8.71275972349648
118497,"Erich Georg Fritz","https://www.abgeordnetenwatch.de/profile/erich-georg-fritz","Erich Georg","Fritz","m",1946,2,"CDU","Lehrer",NA,"MdB",NA,NA,NA,NA,NA,40687,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/erich-georg-fritz",NA,NA,NA,40687,64,"Landesliste Nordrhein-Westfalen (Bundestag 2009-2013)",19,1573,"144 - Dortmund II (Bundestag 2009-2013)",29.1,NA,NA,51.5142273,7.4652789
118492,"Elvira Drobinski-Weiß","https://www.abgeordnetenwatch.de/profile/elvira-drobinski-weiss","Elvira","Drobinski-Weiß","f",1951,1,"SPD","Diplom-Pädagogin",NA,"MdB",NA,NA,NA,NA,NA,40683,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/elvira-drobinski-weiss",NA,NA,NA,40683,56,"Landesliste Baden-Württemberg (Bundestag 2009-2013)",11,1715,"284 - Offenburg (Bundestag 2009-2013)",19.5,NA,NA,48.4716556,7.944378
118483,"Eduard Oswald","https://www.abgeordnetenwatch.de/profile/eduard-oswald","Eduard","Oswald","m",1947,3,"CSU","Diplombetriebswirt (FH), Bundesminister a. D.",NA,"MdB",NA,NA,NA,NA,NA,40680,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/eduard-oswald",NA,NA,NA,40680,57,"Landesliste Bayern (Bundestag 2009-2013)",14,260,"253 - Augsburg-Land (Bundestag 2009-2013)",53,NA,NA,48.36383935,10.6866597696067
118476,"Wolfgang Götzer","https://www.abgeordnetenwatch.de/profile/wolfgang-goetzer","Wolfgang","Götzer","m",1955,3,"CSU","Rechtsanwalt",NA,"MdB",NA,NA,NA,NA,NA,40676,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/wolfgang-goetzer",NA,NA,NA,40676,57,"Landesliste Bayern (Bundestag 2009-2013)",1,1662,"228 - Landshut (Bundestag 2009-2013)",50.5,NA,NA,48.536217,12.1516551
118450,"Rolf Koschorrek","https://www.abgeordnetenwatch.de/profile/rolf-koschorrek","Rolf","Koschorrek","m",1956,2,"CDU","Zahnarzt",NA,"MdB",NA,NA,NA,NA,NA,40665,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/rolf-koschorrek",NA,NA,NA,40665,69,"Landesliste Schleswig-Holstein (Bundestag 2009-2013)",8,2876,"3 - Steinburg - Dithmarschen Süd (Bundestag 2009-2013)",39.8,NA,NA,53.9572583,9.47476202603314
118437,"Rainer Stinner","https://www.abgeordnetenwatch.de/profile/rainer-stinner","Rainer","Stinner","m",1947,4,"FDP","Unternehmensberater",NA,"MdB",NA,NA,NA,NA,NA,40659,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/rainer-stinner",NA,NA,NA,40659,57,"Landesliste Bayern (Bundestag 2009-2013)",3,1693,"219 - München-Ost (Bundestag 2009-2013)",14.1,NA,NA,48.1277214,11.6055187
118422,"Michael Luther","https://www.abgeordnetenwatch.de/profile/michael-luther","Michael","Luther","m",1956,2,"CDU","Diplomingenieur",NA,"MdB",NA,NA,NA,NA,NA,40654,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/michael-luther",NA,NA,NA,40654,67,"Landesliste Sachsen (Bundestag 2009-2013)",4,291,"166 - Zwickau (Bundestag 2009-2013)",38.8,NA,NA,50.7185043,12.4939267
118419,"Max Lehmer","https://www.abgeordnetenwatch.de/profile/max-lehmer","Max","Lehmer","m",1946,3,"CSU","Diplom Agraringenieur",NA,"MdB",NA,NA,NA,NA,NA,40652,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/max-lehmer",NA,NA,NA,40652,57,"Landesliste Bayern (Bundestag 2009-2013)",1,1586,"214 - Erding - Ebersberg (Bundestag 2009-2013)",48.9,NA,NA,48.19293645,11.9471637849549
118415,"Martina Bunge","https://www.abgeordnetenwatch.de/profile/martina-bunge","Martina","Bunge","f",1951,8,"DIE LINKE","Sozialwissenschaftlerin",NA,"MdB",NA,NA,NA,NA,NA,40646,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/martina-bunge",NA,NA,NA,40646,62,"Landesliste Mecklenburg-Vorpommern (Bundestag 2009-2013)",2,1795,"12 - Wismar - Nordwestmecklenburg - Parchim (Bundestag 2009-2013)",30.1,NA,NA,NA,NA
118387,"Ilja Seifert","https://www.abgeordnetenwatch.de/profile/ilja-seifert","Ilja","Seifert","m",1951,8,"DIE LINKE","Germanist",NA,NA,NA,NA,NA,NA,NA,40638,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/ilja-seifert",NA,NA,NA,40638,67,"Landesliste Sachsen (Bundestag 2009-2013)",4,782,"158 - Görlitz (Bundestag 2009-2013)",24.3,NA,NA,51.1563185,14.991018
118384,"Hermann Otto Solms","https://www.abgeordnetenwatch.de/profile/hermann-otto-solms","Hermann Otto","Solms","m",1940,4,"FDP","Diplomökonom",NA,"MdB",11,NA,NA,NA,NA,40634,"Bundestag 2009 - 2013","https://www.abgeordnetenwatch.de/profile/hermann-otto-solms",NA,NA,NA,40634,61,"Landesliste Hessen (Bundestag 2009-2013)",2,1606,"174 - Gießen (Bundestag 2009-2013)",11.08,NA,NA,50.5862066,8.6742306
